stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
de:08236:1314_Parent,Langenalb Lamm,48.844585,8.499546,1,,
de:08236:1315:0:1,Langenalb Farrenstall,48.844112,8.502906,,de:08236:1315_Parent,1
de:08236:1315:0:2,Langenalb Farrenstall,48.843982,8.502811,,de:08236:1315_Parent,2
de:08236:1315_Parent,Langenalb Farrenstall,48.844047,8.502858,1,,
de:08236:1316:0:1,Schwann Kalkstatt,48.845186,8.539828,,de:08236:1316_Parent,1
de:08236:1316:0:2,Schwann Kalkstatt,48.845578,8.540905,,de:08236:1316_Parent,2
de:08236:1316_Parent,Schwann Kalkstatt,48.845382,8.540366,1,,
de:08236:1317:0:1,Langenalb Schule,48.845899,8.496273,,de:08236:1317_Parent,1
de:08236:1317_Parent,Langenalb Schule,48.845899,8.496273,1,,
de:08236:1319:0:1,Conweiler Hube,48.845856,8.523211,,de:08236:1319_Parent,1
de:08236:1319:0:2,Conweiler Hube,48.845909,8.523354,,de:08236:1319_Parent,2
de:08236:1319_Parent,Conweiler Hube,48.845882,8.523283,1,,
de:08236:1320:0:1,Conweiler Schule,48.846184,8.528471,,de:08236:1320_Parent,1
de:08236:1320:0:4,Conweiler Schule,48.846502,8.528184,,de:08236:1320_Parent,4
de:08236:1320_Parent,Conweiler Schule,48.846259,8.528395,1,,
de:08236:1400:0:1,Neuenbürg Gewerbegebiet,48.853722,8.582630,,de:08236:1400_Parent,1
de:08236:1400:0:2,Neuenbürg Gewerbegebiet,48.854054,8.582515,,de:08236:1400_Parent,2
de:08236:1400:0:3,Neuenbürg Gewerbegebiet,48.854108,8.582180,,de:08236:1400_Parent,3
de:08236:1400_Parent,Neuenbürg Gewerbegebiet,48.853987,8.582392,1,,
de:08236:1401:0:1,Neuenbürg Waldrennacher Steige,48.845794,8.595272,,de:08236:1401_Parent,1
de:08236:1401:0:2,Neuenbürg Waldrennacher Steige,48.845886,8.595339,,de:08236:1401_Parent,2
de:08236:1401_Parent,Neuenbürg Waldrennacher Steige,48.845840,8.595306,1,,
de:08236:1402:0:1,Neuenbürg Daimlerstraße,48.852732,8.578703,,de:08236:1402_Parent,1
de:08236:1402_Parent,Neuenbürg Daimlerstraße,48.852685,8.578718,1,,
de:08236:1403:0:1,Neuenbürg Wilhelmshöhe,48.853405,8.584008,,de:08236:1403_Parent,1
de:08236:1403:0:2,Neuenbürg Wilhelmshöhe,48.853260,8.583945,,de:08236:1403_Parent,2
de:08236:1403_Parent,Neuenbürg Wilhelmshöhe,48.853333,8.583976,1,,
de:08236:1404:0:1,Neuenbürg Gymnasium,48.849693,8.581831,,de:08236:1404_Parent,1
de:08236:1404:0:2,Neuenbürg Gymnasium,48.849367,8.581792,,de:08236:1404_Parent,2
de:08236:1404_Parent,Neuenbürg Gymnasium,48.849530,8.581811,1,,
de:08236:1405:0:1,Neuenbürg Krankenhaus,48.852209,8.589528,,de:08236:1405_Parent,2
de:08236:1405:0:2,Neuenbürg Krankenhaus,48.852120,8.589423,,de:08236:1405_Parent,1
de:08236:1405_Parent,Neuenbürg Krankenhaus,48.852165,8.589475,1,,
de:08236:1406:0:1,Neuenbürg Abzweig Krankenhaus,48.850907,8.594340,,de:08236:1406_Parent,1
de:08236:1406:0:2,Neuenbürg Abzweig Krankenhaus,48.850642,8.594705,,de:08236:1406_Parent,2
de:08236:1406_Parent,Neuenbürg Abzweig Krankenhaus,48.850774,8.594523,1,,
de:08236:1407:0:1,Neuenbürg Marktplatz,48.845883,8.588967,,de:08236:1407_Parent,1
de:08236:1407:0:2,Neuenbürg Marktplatz,48.846069,8.588917,,de:08236:1407_Parent,2
de:08236:1407_Parent,Neuenbürg Marktplatz,48.845976,8.588942,1,,
de:08236:1408:0:1,Neuenbürg Biesinger,48.847110,8.588676,,de:08236:1408_Parent,1
de:08236:1408_Parent,Neuenbürg Biesinger,48.847110,8.588676,1,,
de:08236:1409:0:1,Neuenbürg Schloßbergschule,48.847831,8.588875,,de:08236:1409_Parent,1
de:08236:1409:0:2,Neuenbürg Schloßbergschule,48.847864,8.588834,,de:08236:1409_Parent,2
de:08236:1409_Parent,Neuenbürg Schloßbergschule,48.847847,8.588854,1,,
de:08236:1411:0:1,Neuenbürg Bolleystraße,48.847312,8.578035,,de:08236:1411_Parent,1
de:08236:1411:0:2,Neuenbürg Bolleystraße,48.847056,8.578068,,de:08236:1411_Parent,2
de:08236:1411_Parent,Neuenbürg Bolleystraße,48.847184,8.578052,1,,
de:08236:1412:0:1,Neuenbürg Alte Post,48.848975,8.589397,,de:08236:1412_Parent,1
de:08236:1412_Parent,Neuenbürg Alte Post,48.848975,8.589397,1,,
de:08236:1413:0:1,Neuenbürg Bahnhofstraße,48.849122,8.597184,,de:08236:1413_Parent,1
de:08236:1413:0:2,Neuenbürg Bahnhofstraße,48.849140,8.597676,,de:08236:1413_Parent,2
de:08236:1413_Parent,Neuenbürg Bahnhofstraße,48.849131,8.597430,1,,
de:08236:1416:0:1,Neuenbürg Friedhof,48.837285,8.597640,,de:08236:1416_Parent,1
de:08236:1416:0:2,Neuenbürg Friedhof,48.837372,8.597851,,de:08236:1416_Parent,2
de:08236:1416_Parent,Neuenbürg Friedhof,48.837328,8.597746,1,,
de:08236:1419:0:1,Neuenbürg Bergwerk,48.833950,8.593208,,de:08236:1419_Parent,1
de:08236:1419:0:2,Neuenbürg Bergwerk,48.834002,8.593174,,de:08236:1419_Parent,2
de:08236:1419_Parent,Neuenbürg Bergwerk,48.833976,8.593191,1,,
de:08236:1420:0:1,Waldrennach Enztalstraße,48.832160,8.609226,,de:08236:1420_Parent,1
de:08236:1420_Parent,Waldrennach Enztalstraße,48.832160,8.609226,1,,
de:08236:1424:0:1,Neuenbürg Feldbergstraße,48.848257,8.578711,,de:08236:1424_Parent,1
de:08236:1424:0:2,Neuenbürg Feldbergstraße,48.848168,8.578785,,de:08236:1424_Parent,2
de:08236:1424_Parent,Neuenbürg Feldbergstraße,48.848212,8.578748,1,,
de:08236:1425:0:1,Neuenbürg Stadtgarten,48.849693,8.592487,,de:08236:1425_Parent,1
de:08236:1425:0:2,Neuenbürg Stadtgarten,48.849762,8.592344,,de:08236:1425_Parent,2
de:08236:1425_Parent,Neuenbürg Stadtgarten,48.849728,8.592415,1,,
de:08236:1431:0:1,Neuenbürg Kniebisstraße,48.846780,8.580357,,de:08236:1431_Parent,1
de:08236:1431:0:2,Neuenbürg Kniebisstraße,48.846834,8.580240,,de:08236:1431_Parent,2
de:08236:1431_Parent,Neuenbürg Kniebisstraße,48.846807,8.580299,1,,
de:08236:1433:0:1,Neuenbürg Hirschbrücke,48.846588,8.587826,,de:08236:1433_Parent,1
de:08236:1433:0:2,Neuenbürg Hirschbrücke,48.846671,8.587513,,de:08236:1433_Parent,2
de:08236:1433_Parent,Neuenbürg Hirschbrücke,48.846629,8.587669,1,,
de:08236:1434:0:1,Waldrennach Langenbrander Straße,48.831401,8.610497,,de:08236:1434_Parent,1
de:08236:1434_Parent,Waldrennach Langenbrander Straße,48.831401,8.610497,1,,
de:08236:1435:0:1,Waldrennach Eichwaldstraße,48.832416,8.610840,,de:08236:1435_Parent,1
de:08236:1435_Parent,Waldrennach Eichwaldstraße,48.832416,8.610840,1,,
de:08236:1491:2:1,Neuenbürg Süd,48.843796,8.599739,,de:08236:1491_Parent,1
de:08236:1491:2:2,Neuenbürg Süd,48.843823,8.599971,,de:08236:1491_Parent,2
de:08236:1491_Parent,Neuenbürg Süd,48.843809,8.599855,1,,
de:08236:1500:0:1,Dietlingen Industriegebiet,48.891439,8.614026,,de:08236:1500_Parent,1
de:08236:1500:0:2,Dietlingen Industriegebiet,48.891335,8.615288,,de:08236:1500_Parent,2
de:08236:1500_Parent,Dietlingen Industriegebiet,48.891387,8.614657,1,,
de:08236:1503:0:1,Dietlingen Lessingstraße,48.893479,8.606439,,de:08236:1503_Parent,1
de:08236:1503:0:2,Dietlingen Lessingstraße,48.892869,8.607203,,de:08236:1503_Parent,2
de:08236:1503_Parent,Dietlingen Lessingstraße,48.893174,8.606821,1,,
de:08236:1504:0:1,Dietlingen Rathaus,48.895852,8.603535,,de:08236:1504_Parent,1
de:08236:1504:0:2,Dietlingen Rathaus,48.895260,8.603725,,de:08236:1504_Parent,2
de:08236:1504_Parent,Dietlingen Rathaus,48.895556,8.603630,1,,
de:08236:1505:0:1,Dietlingen Westendstraße,48.897005,8.599237,,de:08236:1505_Parent,1
de:08236:1505:0:2,Dietlingen Westendstraße,48.896409,8.601161,,de:08236:1505_Parent,2
de:08236:1505_Parent,Dietlingen Westendstraße,48.896707,8.600199,1,,
de:08236:1506:0:1,Dietlingen Sprangerweg,48.897778,8.595209,,de:08236:1506_Parent,1
de:08236:1506:0:2,Dietlingen Sprangerweg,48.897617,8.595293,,de:08236:1506_Parent,2
de:08236:1506_Parent,Dietlingen Sprangerweg,48.897697,8.595251,1,,
de:08236:1507:0:1,Ellmendingen Pforzheimer Str.,48.901210,8.576556,,de:08236:1507_Parent,1
de:08236:1507:0:2,Ellmendingen Pforzheimer Str.,48.901045,8.576498,,de:08236:1507_Parent,2
de:08236:1507_Parent,Ellmendingen Pforzheimer Str.,48.901127,8.576527,1,,
de:08236:1508:0:1,Ellmendingen Ettlinger Straße,48.902334,8.570333,,de:08236:1508_Parent,1
de:08236:1508:0:2,Ellmendingen Ettlinger Straße,48.902127,8.570536,,de:08236:1508_Parent,2
de:08236:1508_Parent,Ellmendingen Ettlinger Straße,48.902230,8.570435,1,,
de:08236:1509:0:1,Ellmendingen Schule,48.898581,8.577318,,de:08236:1509_Parent,1
de:08236:1509_Parent,Ellmendingen Schule,48.898581,8.577318,1,,
de:08236:1510:0:1,Dietenhausen Landstraße,48.915428,8.560178,,de:08236:1510_Parent,1
de:08236:1510:0:2,Dietenhausen Landstraße,48.915414,8.559975,,de:08236:1510_Parent,2
de:08236:1510_Parent,Dietenhausen Landstraße,48.915421,8.560076,1,,
de:08236:1511:0:1,Dietenhausen Ortsmitte,48.914909,8.558502,,de:08236:1511_Parent,1
de:08236:1511_Parent,Dietenhausen Ortsmitte,48.914909,8.558502,1,,
de:08236:1512:0:1,Niebelsbach Grenzsägmühle,48.893170,8.575144,,de:08236:1512_Parent,1
de:08236:1512:0:2,Niebelsbach Grenzsägmühle,48.893032,8.575380,,de:08236:1512_Parent,2
de:08236:1512_Parent,Niebelsbach Grenzsägmühle,48.893101,8.575262,1,,
de:08236:1513:0:1,Niebelsbach Schwabenstraße,48.892454,8.571292,,de:08236:1513_Parent,1
de:08236:1513:0:2,Niebelsbach Schwabenstraße,48.891728,8.570579,,de:08236:1513_Parent,2
de:08236:1513_Parent,Niebelsbach Schwabenstraße,48.892091,8.570936,1,,
de:08236:1514:0:1,Niebelsbach Rathaus,48.887963,8.568454,,de:08236:1514_Parent,1
de:08236:1514:0:2,Niebelsbach Rathaus,48.888153,8.568724,,de:08236:1514_Parent,2
de:08236:1514_Parent,Niebelsbach Rathaus,48.888058,8.568589,1,,
de:08236:1515:0:1,Niebelsbach Neuenbürger Straße,48.882881,8.567644,,de:08236:1515_Parent,1
de:08236:1515:0:2,Niebelsbach Neuenbürger Straße,48.883098,8.567814,,de:08236:1515_Parent,2
de:08236:1515_Parent,Niebelsbach Neuenbürger Straße,48.882989,8.567729,1,,
de:08236:1516:0:1,Weiler Friedhof,48.889449,8.545669,,de:08236:1516_Parent,1
de:08236:1516_Parent,Weiler Friedhof,48.889449,8.545669,1,,
de:08236:1517:0:1,Weiler Ittersbacher Straße,48.887736,8.542037,,de:08236:1517_Parent,1
de:08236:1517:0:2,Weiler Ittersbacher Straße,48.887690,8.542262,,de:08236:1517_Parent,2
de:08236:1517_Parent,Weiler Ittersbacher Straße,48.887713,8.542150,1,,
de:08236:1518:0:1,Weiler Gartenstraße,48.883666,8.543473,,de:08236:1518_Parent,1
de:08236:1518:0:2,Weiler Gartenstraße,48.883644,8.543169,,de:08236:1518_Parent,2
de:08236:1518_Parent,Weiler Gartenstraße,48.883655,8.543321,1,,
de:08236:1519:0:1,Weiler Rathaus,48.887199,8.546663,,de:08236:1519_Parent,1
de:08236:1519:0:2,Weiler Rathaus,48.887661,8.547047,,de:08236:1519_Parent,2
de:08236:1519_Parent,Weiler Rathaus,48.887430,8.546855,1,,
de:08236:1520:0:1,Ellmendingen Gewerbegebiet,48.908266,8.562394,,de:08236:1520_Parent,1
de:08236:1520:0:2,Ellmendingen Gewerbegebiet,48.908751,8.561475,,de:08236:1520_Parent,2
de:08236:1520_Parent,Ellmendingen Gewerbegebiet,48.908508,8.561934,1,,
de:08236:1521:0:1,Ellmendingen Kindergarten,48.900046,8.581036,,de:08236:1521_Parent,1
de:08236:1521:0:2,Ellmendingen Kindergarten,48.899758,8.581298,,de:08236:1521_Parent,2
de:08236:1521_Parent,Ellmendingen Kindergarten,48.899902,8.581167,1,,
de:08236:1522:0:1,Ellmendingen Ringstraße,48.899563,8.574180,,de:08236:1522_Parent,1
de:08236:1522:0:2,Ellmendingen Ringstraße,48.899811,8.574226,,de:08236:1522_Parent,2
de:08236:1522_Parent,Ellmendingen Ringstraße,48.899687,8.574203,1,,
de:08236:1523:0:1,Niebelsbach Süd,48.880798,8.566514,,de:08236:1523_Parent,1
de:08236:1523:0:2,Niebelsbach Süd,48.880847,8.566741,,de:08236:1523_Parent,2
de:08236:1523_Parent,Niebelsbach Süd,48.880822,8.566628,1,,
de:08236:1600:0:1,Nöttingen Sägemühle,48.925570,8.564700,,de:08236:1600_Parent,1
de:08236:1600:0:2,Nöttingen Sägemühle,48.925741,8.564576,,de:08236:1600_Parent,2
de:08236:1600_Parent,Nöttingen Sägemühle,48.925656,8.564638,1,,
de:08236:1601:0:1,Nöttingen Karlsbader Straße,48.928861,8.568691,,de:08236:1601_Parent,1
de:08236:1601:0:2,Nöttingen Karlsbader Straße,48.928058,8.568146,,de:08236:1601_Parent,2
de:08236:1601_Parent,Nöttingen Karlsbader Straße,48.928459,8.568419,1,,
de:08236:1602:0:1,Nöttingen Schule,48.928851,8.572284,,de:08236:1602_Parent,1
de:08236:1602:0:2,Nöttingen Schule,48.928975,8.572360,,de:08236:1602_Parent,2
de:08236:1602_Parent,Nöttingen Schule,48.928913,8.572322,1,,
de:08236:1603:0:1,Nöttingen Kirche,48.930090,8.569050,,de:08236:1603_Parent,1
de:08236:1603_Parent,Nöttingen Kirche,48.930090,8.569050,1,,
de:08236:1604:0:1,Nöttingen Tullastraße,48.932913,8.564966,,de:08236:1604_Parent,1
de:08236:1604:0:2,Nöttingen Tullastraße,48.932608,8.565177,,de:08236:1604_Parent,2
de:08236:1604_Parent,Nöttingen Tullastraße,48.932761,8.565071,1,,
de:08236:1605:0:1,Nöttingen Friedhof,48.931859,8.570483,,de:08236:1605_Parent,1
de:08236:1605:0:2,Nöttingen Friedhof,48.931826,8.570307,,de:08236:1605_Parent,2
de:08236:1605_Parent,Nöttingen Friedhof,48.931843,8.570395,1,,
de:08236:1606:0:1,Darmsbach Ortsmitte,48.936741,8.561340,,de:08236:1606_Parent,1
de:08236:1606_Parent,Darmsbach Ortsmitte,48.936741,8.561340,1,,
de:08236:1607:0:1,Wilferdingen Römermuseum,48.941431,8.571795,,de:08236:1607_Parent,1
de:08236:1607:0:2,Wilferdingen Römermuseum,48.940524,8.571611,,de:08236:1607_Parent,2
de:08236:1607_Parent,Wilferdingen Römermuseum,48.940978,8.571703,1,,
de:08236:1608:0:1,Wilferdingen Altes Rathaus,48.944745,8.573992,,de:08236:1608_Parent,1
de:08236:1608:0:2,Wilferdingen Altes Rathaus,48.944861,8.573997,,de:08236:1608_Parent,2
de:08236:1608_Parent,Wilferdingen Altes Rathaus,48.944803,8.573994,1,,
de:08236:1609:0:1,Wilferdingen Hauptstraße,48.950156,8.572264,,de:08236:1609_Parent,1
de:08236:1609:0:2,Wilferdingen Hauptstraße,48.950190,8.572025,,de:08236:1609_Parent,2
de:08236:1609_Parent,Wilferdingen Hauptstraße,48.950173,8.572144,1,,
de:08236:1613:0:1,Wilferdingen Sperlingshof,48.934890,8.600478,,de:08236:1613_Parent,1
de:08236:1613_Parent,Wilferdingen Sperlingshof,48.934890,8.600478,1,,
de:08236:1614:0:1,Singen Neuwiesenstraße,48.956899,8.578154,,de:08236:1614_Parent,1
de:08236:1614_Parent,Singen Neuwiesenstraße,48.956899,8.578154,1,,
de:08236:1615:0:1,Singen Goethering,48.960814,8.580820,,de:08236:1615_Parent,1
de:08236:1615_Parent,Singen Goethering,48.960814,8.580820,1,,
de:08236:1616:0:1,Singen Bergschule,48.958939,8.574208,,de:08236:1616_Parent,1
de:08236:1616_Parent,Singen Bergschule,48.958939,8.574208,1,,
de:08236:1617:0:1,Singen Lammstraße,48.958243,8.568828,,de:08236:1617_Parent,1
de:08236:1617_Parent,Singen Lammstraße,48.958243,8.568828,1,,
de:08236:1618:0:1,Singen Marktstraße,48.955448,8.567940,,de:08236:1618_Parent,1
de:08236:1618_Parent,Singen Marktstraße,48.955448,8.567940,1,,
de:08236:1620:0:1,Darmsbach Landstraße,48.937198,8.566808,,de:08236:1620_Parent,1
de:08236:1620:0:2,Darmsbach Landstraße,48.937078,8.566512,,de:08236:1620_Parent,2
de:08236:1620_Parent,Darmsbach Landstraße,48.937138,8.566660,1,,
de:08236:1622:0:1,Singen Gymnasium,48.954318,8.574459,,de:08236:1622_Parent,1
de:08236:1622:0:2,Singen Gymnasium,48.954280,8.575887,,de:08236:1622_Parent,2
de:08236:1622_Parent,Singen Gymnasium,48.954299,8.575173,1,,
de:08236:1623:0:1,Nöttingen Talstraße,48.931879,8.569718,,de:08236:1623_Parent,1
de:08236:1623_Parent,Nöttingen Talstraße,48.931879,8.569718,1,,
de:08236:1700:2:3,Königsbach Bahnhof (Bus),48.962151,8.611296,,de:08236:1700_Parent,3
de:08236:1700:2:4,Königsbach Bahnhof (Bus),48.962019,8.611271,,de:08236:1700_Parent,4
de:08236:1700_Parent,Königsbach Bahnhof (Bus),48.962085,8.611284,1,,
de:08236:1701:0:1,Königsbach Festhalle,48.965140,8.610850,,de:08236:1701_Parent,1
de:08236:1701:0:2,Königsbach Festhalle,48.965215,8.610817,,de:08236:1701_Parent,2
de:08236:1701_Parent,Königsbach Festhalle,48.965178,8.610834,1,,
de:08236:1702:0:1,Königsbach Untere Breitstraße,48.966397,8.606459,,de:08236:1702_Parent,1
de:08236:1702:0:2,Königsbach Untere Breitstraße,48.966317,8.606581,,de:08236:1702_Parent,2
de:08236:1702_Parent,Königsbach Untere Breitstraße,48.966357,8.606520,1,,
de:08236:1703:0:1,Königsbach Ankerstraße,48.967136,8.601978,,de:08236:1703_Parent,1
de:08236:1703:0:2,Königsbach Ankerstraße,48.966910,8.602221,,de:08236:1703_Parent,2
de:08236:1703_Parent,Königsbach Ankerstraße,48.967023,8.602099,1,,
de:08236:1704:0:1,Königsbach Bildungszentrum,48.960782,8.620610,,de:08236:1704_Parent,1
de:08236:1704_Parent,Königsbach Bildungszentrum,48.960772,8.620677,1,,
de:08236:1705:0:1,Königsbach Gewerbegebiet,48.963132,8.594329,,de:08236:1705_Parent,1
de:08236:1705_Parent,Königsbach Gewerbegebiet,48.963132,8.594329,1,,
de:08236:1706:0:1,Stein Lisztstraße,48.961909,8.635410,,de:08236:1706_Parent,1
de:08236:1706:0:2,Stein Lisztstraße,48.961683,8.635876,,de:08236:1706_Parent,2
de:08236:1706_Parent,Stein Lisztstraße,48.961796,8.635643,1,,
de:08236:1707:0:1,Stein Königsbacher Straße,48.961224,8.640316,,de:08236:1707_Parent,1
de:08236:1707:0:2,Stein Königsbacher Straße,48.961120,8.640479,,de:08236:1707_Parent,2
de:08236:1707_Parent,Stein Königsbacher Straße,48.961172,8.640397,1,,
de:08236:1708:0:1,Stein Marktplatz,48.963013,8.644239,,de:08236:1708_Parent,1
de:08236:1708:0:2,Stein Marktplatz,48.963186,8.643941,,de:08236:1708_Parent,2
de:08236:1708_Parent,Stein Marktplatz,48.963100,8.644090,1,,
de:08236:1709:0:1,Eisingen Alte Steiner Straße,48.949636,8.664401,,de:08236:1709_Parent,1
de:08236:1709:0:2,Eisingen Alte Steiner Straße,48.949437,8.664381,,de:08236:1709_Parent,2
de:08236:1709_Parent,Eisingen Alte Steiner Straße,48.949536,8.664391,1,,
de:08236:1710:0:1,Eisingen Rathaus,48.948159,8.667762,,de:08236:1710_Parent,1
de:08236:1710:0:2,Eisingen Rathaus,48.947864,8.668283,,de:08236:1710_Parent,2
de:08236:1710_Parent,Eisingen Rathaus,48.948012,8.668023,1,,
de:08236:1711:0:1,Eisingen Post,48.945906,8.668014,,de:08236:1711_Parent,1
de:08236:1711:0:2,Eisingen Post,48.946373,8.667825,,de:08236:1711_Parent,2
de:08236:1711_Parent,Eisingen Post,48.946139,8.667920,1,,
de:08236:1712:0:1,Eisingen Waldpark,48.942889,8.667175,,de:08236:1712_Parent,1
de:08236:1712_Parent,Eisingen Waldpark,48.942889,8.667175,1,,
de:08236:1713:0:1,Ispringen Friedhof,48.921968,8.668113,,de:08236:1713_Parent,1
de:08236:1713:0:2,Ispringen Friedhof,48.921599,8.668216,,de:08236:1713_Parent,2
de:08236:1713_Parent,Ispringen Friedhof,48.921784,8.668164,1,,
de:08236:1714:0:1,Ispringen Kraichgaustraße,48.919301,8.670154,,de:08236:1714_Parent,1
de:08236:1714:0:2,Ispringen Kraichgaustraße,48.919016,8.670597,,de:08236:1714_Parent,2
de:08236:1714_Parent,Ispringen Kraichgaustraße,48.919159,8.670376,1,,
de:08236:1715:0:1,Ispringen Nußbaumstraße,48.918013,8.674616,,de:08236:1715_Parent,1
de:08236:1715:0:2,Ispringen Nußbaumstraße,48.918158,8.674933,,de:08236:1715_Parent,2
de:08236:1715_Parent,Ispringen Nußbaumstraße,48.918086,8.674775,1,,
de:08236:1716:0:1,Ispringen Kämpfelbachquelle,48.917850,8.664871,,de:08236:1716_Parent,1
de:08236:1716:0:2,Ispringen Kämpfelbachquelle,48.918333,8.663560,,de:08236:1716_Parent,2
de:08236:1716_Parent,Ispringen Kämpfelbachquelle,48.918092,8.664216,1,,
de:08236:1717:1:3,Ispringen Bahnhof,48.914692,8.672253,,de:08236:1717_Parent,3
de:08236:1717:1:4,Ispringen Bahnhof,48.914595,8.672264,,de:08236:1717_Parent,4
de:08236:1717_Parent,Ispringen Bahnhof,48.914531,8.672226,1,,
de:08236:1718:0:1,Ispringen Mahler,48.911336,8.677527,,de:08236:1718_Parent,1
de:08236:1718:0:2,Ispringen Mahler,48.910973,8.678201,,de:08236:1718_Parent,2
de:08236:1718_Parent,Ispringen Mahler,48.911154,8.677864,1,,
de:08236:1719:0:1,Stein Wagnerstraße,48.964865,8.634001,,de:08236:1719_Parent,1
de:08236:1719_Parent,Stein Wagnerstraße,48.964865,8.634001,1,,
de:08236:1720:0:1,Ispringen Hohwald,48.920067,8.684285,,de:08236:1720_Parent,1
de:08236:1720:0:2,Ispringen Hohwald,48.919972,8.684097,,de:08236:1720_Parent,2
de:08236:1720_Parent,Ispringen Hohwald,48.920020,8.684191,1,,
de:08236:1721:0:1,Ispringen Gengenbachtal,48.929693,8.679834,,de:08236:1721_Parent,1
de:08236:1721:0:2,Ispringen Gengenbachtal,48.929243,8.680041,,de:08236:1721_Parent,2
de:08236:1721_Parent,Ispringen Gengenbachtal,48.929468,8.679937,1,,
de:08236:1722:0:1,Stein Schule,48.964215,8.640803,,de:08236:1722_Parent,1
de:08236:1722_Parent,Stein Schule,48.964215,8.640803,1,,
de:08236:1723:0:1,Ispringen Eisinger Straße,48.921415,8.666145,,de:08236:1723_Parent,1
de:08236:1723:0:2,Ispringen Eisinger Straße,48.921439,8.665901,,de:08236:1723_Parent,2
de:08236:1723_Parent,Ispringen Eisinger Straße,48.921427,8.666023,1,,
de:08236:1724:0:1,Eisingen Mulde,48.940174,8.675648,,de:08236:1724_Parent,1
de:08236:1724_Parent,Eisingen Mulde,48.939973,8.675601,1,,
de:08236:1725:0:1,Eisingen Spitzäcker,48.943579,8.677674,,de:08236:1725_Parent,1
de:08236:1725_Parent,Eisingen Spitzäcker,48.943579,8.677674,1,,
de:08236:1727:0:1,Stein Siemensstraße,48.960294,8.630638,,de:08236:1727_Parent,1
de:08236:1727:0:2,Stein Siemensstraße,48.960173,8.630653,,de:08236:1727_Parent,2
de:08236:1727_Parent,Stein Siemensstraße,48.960234,8.630645,1,,
de:08236:1730:0:1,Königsbach Remchinger Straße,48.964852,8.599207,,de:08236:1730_Parent,1
de:08236:1730_Parent,Königsbach Remchinger Straße,48.964852,8.599207,1,,
de:08236:1794:3:1,Wilferdingen-Singen,48.953632,8.571677,,de:08236:1794_Parent,1
de:08236:1794_Parent,Wilferdingen-Singen,48.953632,8.571677,1,,
de:08236:1800:0:1,Grunbach Turnstraße,48.830732,8.673794,,de:08236:1800_Parent,1
de:08236:1800_Parent,Grunbach Turnstraße,48.830732,8.673794,1,,
de:08236:1801:0:1,Grunbach Jahnstraße,48.831819,8.674514,,de:08236:1801_Parent,1
de:08236:1801_Parent,Grunbach Jahnstraße,48.831819,8.674514,1,,
de:08236:1802:0:1,Grunbach Abzweig Grunbach,48.831595,8.662907,,de:08236:1802_Parent,1
de:08236:1802_Parent,Grunbach Abzweig Grunbach,48.831595,8.662907,1,,
de:08236:1803:0:1,Grunbach Schule,48.827224,8.677858,,de:08236:1803_Parent,1
de:08236:1803_Parent,Grunbach Schule,48.827224,8.677858,1,,
de:08236:1804:0:1,Salmbach Nord,48.828590,8.659174,,de:08236:1804_Parent,1
de:08236:1804:0:2,Salmbach Nord,48.828922,8.659405,,de:08236:1804_Parent,2
de:08236:1804_Parent,Salmbach Nord,48.828756,8.659289,1,,
de:08236:1805:0:1,Salmbach Rathaus,48.823570,8.657666,,de:08236:1805_Parent,1
de:08236:1805:0:2,Salmbach Rathaus,48.823641,8.657835,,de:08236:1805_Parent,2
de:08236:1805_Parent,Salmbach Rathaus,48.823605,8.657751,1,,
de:08236:1806:0:1,Salmbach Friedhof,48.820584,8.653740,,de:08236:1806_Parent,1
de:08236:1806:0:2,Salmbach Friedhof,48.820739,8.654233,,de:08236:1806_Parent,2
de:08236:1806_Parent,Salmbach Friedhof,48.820661,8.653987,1,,
de:08236:1807:0:1,Engelsbrand Wolfackerstraße,48.830051,8.648678,,de:08236:1807_Parent,1
de:08236:1807_Parent,Engelsbrand Wolfackerstraße,48.830051,8.648678,1,,
de:08236:1808:0:1,Engelsbrand Rathaus,48.831075,8.644592,,de:08236:1808_Parent,1
de:08236:1808_Parent,Engelsbrand Rathaus,48.831075,8.644592,1,,
de:08236:1809:0:1,Engelsbrand Salmbacher Weg,48.830190,8.650258,,de:08236:1809_Parent,1
de:08236:1809_Parent,Engelsbrand Salmbacher Weg,48.830190,8.650258,1,,
de:08236:1812:0:1,Engelsbrand Schule,48.831029,8.644200,,de:08236:1812_Parent,1
de:08236:1812_Parent,Engelsbrand Schule,48.831029,8.644200,1,,
de:08236:1814:0:1,Engelsbrand Betriebshof Eberhardt,48.830865,8.654137,,de:08236:1814_Parent,1
de:08236:1814:0:2,Engelsbrand Betriebshof Eberhardt,48.830887,8.654728,,de:08236:1814_Parent,2
de:08236:1814_Parent,Engelsbrand Betriebshof Eberhardt,48.830876,8.654432,1,,
de:08236:1820:0:1,Grunbach Gartencenter,48.831107,8.665085,,de:08236:1820_Parent,1
de:08236:1820_Parent,Grunbach Gartencenter,48.831107,8.665085,1,,
de:08236:187999:0:1,Wilferdingen C.-Dittler - Realschule,48.947722,8.576554,,de:08236:187999_Parent,1
de:08236:187999:0:2,Wilferdingen C.-Dittler - Realschule,48.947837,8.576801,,de:08236:187999_Parent,2
de:08236:187999_Parent,Wilferdingen C.-Dittler - Realschule,48.947779,8.576677,1,,
